subject.id	ncell_pat	nfrags_pat	ncell_mat	nfrags_mat	total_frags	pat_ratio	p_value	fdr	significance	type	chrom	start	end	fc
11082	47	61	22	34	95	0.642105263157895	0.00731312313945362	0.116899976038812	N.S.	none	chr11	41063215	41073078	25
11083	3	3	12	13	16	0.1875	0.021270751953125	0.229815482549858	N.S.	none	chr11	41076073	41077382	23
11084	23	26	20	26	52	0.5	1	1	N.S.	none	chr11	41079508	41085770	19
11085	4	5	4	4	9	0.555555555555556	1	1	N.S.	none	chr11	41087895	41088704	19
11086	1	1	1	1	2	0.5	1	1	N.S.	none	chr11	41091800	41093521	20
11087	37	50	31	48	98	0.510204081632653	0.919606830922042	1	N.S.	none	chr11	41106455	41113771	23
11088	5	5	4	4	9	0.555555555555556	1	1	N.S.	none	chr11	41116054	41116381	21
11089	8	9	3	3	12	0.75	0.14599609375	0.620894754028148	N.S.	none	chr11	41122897	41125007	22
11092	4	4	3	5	9	0.444444444444444	1	1	N.S.	none	chr11	41153863	41156960	19
11096	1	1	0	0	1	1	1	1	N.S.	none	chr11	41183560	41183710	26
11097	8	8	11	11	19	0.421052631578947	0.647605895996094	1	N.S.	none	chr11	41186016	41187848	38
11100	13	17	17	20	37	0.459459459459459	0.742829358729068	1	N.S.	none	chr11	41217107	41222313	19
11102	2	3	5	5	8	0.375	0.7265625	1	N.S.	none	chr11	41229225	41232708	19
11104	6	7	7	7	14	0.5	1	1	N.S.	none	chr11	41243595	41245909	28
11105	6	6	1	1	7	0.857142857142857	0.125	0.5712884801436	N.S.	none	chr11	41247996	41250032	24
11107	1	1	6	8	9	0.111111111111111	0.0390625	0.321420255314486	N.S.	none	chr11	41265278	41267147	24
11112	10	11	9	13	24	0.458333333333333	0.838819742202759	1	N.S.	none	chr11	41359383	41365322	25
11113	6	6	4	4	10	0.6	0.75390625	1	N.S.	none	chr11	41379992	41380851	23
11114	6	6	7	8	14	0.428571428571429	0.79052734375	1	N.S.	none	chr11	41387441	41388515	22
11115	5	6	7	8	14	0.428571428571429	0.79052734375	1	N.S.	none	chr11	41392915	41394615	31
11116	10	11	7	9	20	0.55	0.823802947998047	1	N.S.	none	chr11	41420117	41422295	20
11117	6	6	2	2	8	0.75	0.2890625	0.825380636819709	N.S.	none	chr11	41426714	41426955	20
11118	10	12	4	4	16	0.75	0.076812744140625	0.460373739564835	N.S.	none	chr11	41448606	41451735	21
11119	1	1	1	1	2	0.5	1	1	N.S.	none	chr11	41454078	41459989	22
11120	11	13	5	5	18	0.722222222222222	0.09625244140625	0.522956973451858	N.S.	none	chr11	41494902	41496735	29
11121	53	96	52	91	187	0.513368983957219	0.76998939518577	1	N.S.	none	chr11	41499853	41515620	22
11122	47	80	58	91	171	0.467836257309941	0.444532857300168	0.973117748316187	N.S.	none	chr11	41519536	41532910	23
11123	28	38	40	60	98	0.387755102040816	0.0333600288969419	0.299613836853147	N.S.	none	chr11	41534976	41541338	22
11124	6	6	12	14	20	0.3	0.115318298339844	0.5712884801436	N.S.	none	chr11	41549576	41550798	21
11125	27	34	26	37	71	0.47887323943662	0.812588649406166	1	N.S.	none	chr11	41552900	41557127	27
11126	26	36	20	28	64	0.5625	0.381732794793338	0.91815366488741	N.S.	none	chr11	41559355	41565539	18
11127	6	7	14	17	24	0.291666666666667	0.0639146566390992	0.422871430389916	N.S.	none	chr11	41567886	41569989	20
11128	8	8	12	14	22	0.363636363636364	0.28627872467041	0.825380636819709	N.S.	none	chr11	41572022	41574763	22
11129	1	1	1	1	2	0.5	1	1	N.S.	none	chr11	41585817	41599824	24
11134	13	13	16	17	30	0.433333333333333	0.584664711728693	1	N.S.	none	chr11	41633304	41638416	22
11135	6	6	12	14	20	0.3	0.115318298339844	0.5712884801436	N.S.	none	chr11	41640765	41651167	22
11137	21	33	22	29	62	0.532258064516129	0.703536671355276	1	N.S.	none	chr11	41656057	41671975	24
11138	4	4	0	0	4	1	0.125	0.5712884801436	N.S.	none	chr11	41681165	41683113	29
11139	16	16	14	19	35	0.457142857142857	0.735878800856881	1	N.S.	none	chr11	41685660	41687656	21
11140	19	28	31	45	73	0.383561643835616	0.0603700373399289	0.420919282511211	N.S.	none	chr11	41690027	41701824	22
11143	111	226	135	348	574	0.393728222996516	4.00528013783688e-07	3.24449294617527e-05	***	mat	chr11	41715159	41747110	26
11144	2	2	3	3	5	0.4	1	1	N.S.	none	chr11	41750076	41750226	25
11145	22	28	29	36	64	0.4375	0.381732794793338	0.91815366488741	N.S.	none	chr11	41753434	41757200	24
11146	92	204	105	228	432	0.472222222222222	0.268451610704549	0.802842341432395	N.S.	none	chr11	41759762	41784808	24
11147	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr11	41791021	41791552	18
11148	21	28	14	17	45	0.622222222222222	0.135156450845671	0.601646108655113	N.S.	none	chr11	41794015	41796598	20
11149	17	23	13	14	37	0.621621621621622	0.187741558998824	0.704805746650195	N.S.	none	chr11	41798706	41800323	36
11150	18	22	30	37	59	0.372881355932203	0.0674446119007893	0.432830595406723	N.S.	none	chr11	41804656	41809709	18
11151	33	41	42	67	108	0.37962962962963	0.0157492911491274	0.189678551879756	N.S.	none	chr11	41815258	41822079	25
11152	22	25	20	23	48	0.520833333333333	0.885433497286515	1	N.S.	none	chr11	41824873	41826765	23
11153	37	60	29	39	99	0.606060606060606	0.0438752935870152	0.345894231592049	N.S.	none	chr11	41828858	41834184	23
11154	26	37	30	33	70	0.528571428571429	0.720202772352865	1	N.S.	none	chr11	41840497	41845429	21
11155	88	187	117	240	427	0.437939110070258	0.0117659068329335	0.158470028468541	N.S.	none	chr11	41847975	41869400	23
11156	70	136	75	121	257	0.529182879377432	0.382539221480051	0.91815366488741	N.S.	none	chr11	41871976	41885317	25
11157	87	175	95	205	380	0.460526315789474	0.136733955162475	0.604653799014227	N.S.	none	chr11	41889562	41912172	26
11158	60	95	70	118	213	0.446009389671362	0.131512251703785	0.594588356008226	N.S.	none	chr11	41916998	41931375	23
11159	4	4	9	10	14	0.285714285714286	0.1795654296875	0.686600803144176	N.S.	none	chr11	41933394	41935232	21
11160	67	119	58	111	230	0.517391304347826	0.644487502476426	1	N.S.	none	chr11	41937587	41958941	23
11161	8	8	9	9	17	0.470588235294118	1	1	N.S.	none	chr11	41974457	41976093	21
11162	3	3	1	1	4	0.75	0.625	1	N.S.	none	chr11	41978463	41978613	21
11163	68	111	60	100	211	0.5260663507109	0.491274281156697	0.986818908182807	N.S.	none	chr11	41980801	41993590	22
11164	17	21	27	35	56	0.375	0.0814268146095066	0.475614682845136	N.S.	none	chr11	42007150	42010887	19
11165	47	70	42	60	130	0.538461538461538	0.430020883975342	0.966539801235488	N.S.	none	chr11	42022480	42031124	24
11166	4	4	5	5	9	0.444444444444444	1	1	N.S.	none	chr11	42037105	42038255	23
11167	22	22	17	18	40	0.55	0.635828002628841	1	N.S.	none	chr11	42041682	42044292	22
11168	41	56	50	71	127	0.440944881889764	0.213965154035421	0.749275874652192	N.S.	none	chr11	42050308	42058925	27
11169	65	113	81	168	281	0.402135231316726	0.00123596134361119	0.0322483701231589	*	mat	chr11	42071137	42090748	24
11170	86	185	92	189	374	0.494652406417112	0.876748440462318	1	N.S.	none	chr11	42094309	42115279	26
11171	37	56	57	99	155	0.361290322580645	0.000691662089365951	0.020520857216384	*	mat	chr11	42118039	42127114	22
11172	13	13	13	14	27	0.481481481481481	1	1	N.S.	none	chr11	42134180	42135531	30
11173	78	140	106	205	345	0.405797101449275	0.000550687258761503	0.0169545746760635	*	mat	chr11	42137890	42157645	24
11174	35	42	45	72	114	0.368421052631579	0.00635162391990183	0.105876996979126	N.S.	none	chr11	42160051	42166933	22
11175	44	66	80	129	195	0.338461538461538	7.577535277612e-06	0.000443501386645705	***	mat	chr11	42168948	42179491	22
11176	5	7	1	1	8	0.875	0.0703125	0.43947812174658	N.S.	none	chr11	42181967	42182319	18
11177	23	24	25	29	53	0.452830188679245	0.583132154261177	1	N.S.	none	chr11	42185014	42188651	22
11178	16	20	22	30	50	0.4	0.202638751064541	0.7379509745363	N.S.	none	chr11	42190973	42192981	30
11179	41	52	39	51	103	0.504854368932039	1	1	N.S.	none	chr11	42195014	42207765	24
11180	51	85	69	130	215	0.395348837209302	0.00261053173351671	0.0555168646086764	N.S.	none	chr11	42212653	42239972	23
11181	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr11	42247742	42250802	18
11182	18	26	18	30	56	0.464285714285714	0.688879760723341	1	N.S.	none	chr11	42252899	42268694	25
11184	1	1	5	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr11	42288280	42289031	19
11185	4	4	0	0	4	1	0.125	0.5712884801436	N.S.	none	chr11	42293654	42293804	20
11186	85	171	96	208	379	0.451187335092348	0.0642873698430043	0.422943136846689	N.S.	none	chr11	42302243	42321722	26
11187	90	172	92	184	356	0.48314606741573	0.559955108304697	1	N.S.	none	chr11	42323739	42341846	25
11188	5	6	4	5	11	0.545454545454545	1	1	N.S.	none	chr11	42344331	42344771	24
11189	84	173	116	287	460	0.376086956521739	1.19168370802437e-07	1.06151735472083e-05	***	mat	chr11	42347980	42371712	25
11190	63	116	68	112	228	0.508771929824561	0.842568106432589	1	N.S.	none	chr11	42374083	42392708	26
11191	55	91	62	108	199	0.457286432160804	0.256650591220639	0.793919925682398	N.S.	none	chr11	42394731	42406075	24
11192	6	6	5	6	12	0.5	1	1	N.S.	none	chr11	42410152	42411008	18
11193	18	20	24	26	46	0.434782608695652	0.461391182136767	0.979913076590607	N.S.	none	chr11	42414296	42416600	27
11194	93	180	108	217	397	0.453400503778338	0.0706612101454003	0.439504959783472	N.S.	none	chr11	42419008	42443405	23
11195	6	6	15	15	21	0.285714285714286	0.0783538818359376	0.465155324122399	N.S.	none	chr11	42445955	42447279	18
11196	36	51	35	50	101	0.504950495049505	1	1	N.S.	none	chr11	42449710	42459420	25
11197	13	16	19	23	39	0.41025641025641	0.336783635189932	0.892412046363831	N.S.	none	chr11	42461670	42464424	21
11198	9	12	14	15	27	0.444444444444444	0.701108038425446	1	N.S.	none	chr11	42467623	42469562	21
11199	33	43	32	47	90	0.477777777777778	0.752033201598595	1	N.S.	none	chr11	42480074	42485989	29
11200	35	55	42	63	118	0.466101694915254	0.519490818756629	1	N.S.	none	chr11	42496980	42504801	27
11201	13	14	14	16	30	0.466666666666667	0.855535551905632	1	N.S.	none	chr11	42507634	42509690	22
11202	14	18	18	23	41	0.439024390243902	0.532709255236115	1	N.S.	none	chr11	42511959	42515903	29
11203	1	1	5	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr11	42518747	42519097	18
11204	17	27	12	15	42	0.642857142857143	0.0884295469877544	0.504509310317919	N.S.	none	chr11	42526540	42530921	24
11205	16	26	15	16	42	0.619047619047619	0.164149401783107	0.670622879069332	N.S.	none	chr11	42533114	42537895	25
11206	72	133	59	112	245	0.542857142857143	0.201240058794528	0.734674437016807	N.S.	none	chr11	42547661	42570416	24
11207	65	139	71	132	271	0.512915129151292	0.715577063326168	1	N.S.	none	chr11	42577306	42600134	30
11208	5	5	4	6	11	0.454545454545455	1	1	N.S.	none	chr11	42607428	42608935	18
11209	9	11	1	1	12	0.916666666666667	0.00634765625	0.105876996979126	N.S.	none	chr11	42615419	42616826	24
11210	50	79	42	77	156	0.506410256410256	0.936220401302314	1	N.S.	none	chr11	42629206	42641604	22
11211	7	7	2	2	9	0.777777777777778	0.1796875	0.686600803144176	N.S.	none	chr11	42643854	42644872	25
11212	2	2	7	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr11	42648193	42649457	24
11213	9	10	14	15	25	0.4	0.42435622215271	0.958455121782155	N.S.	none	chr11	42651459	42653178	21
11214	14	15	13	15	30	0.5	1	1	N.S.	none	chr11	42655580	42657133	26
11215	46	84	64	125	209	0.401913875598086	0.00553213413149797	0.0958069686813759	N.S.	none	chr11	42659468	42679905	26
11216	10	11	3	3	14	0.785714285714286	0.057373046875	0.407978867039536	N.S.	none	chr11	42688051	42688685	20
11217	56	102	64	118	220	0.463636363636364	0.311869876236442	0.856614362350077	N.S.	none	chr11	42690701	42705186	22
11218	13	16	10	10	26	0.615384615384615	0.326939582824707	0.882129537331498	N.S.	none	chr11	42716009	42717470	18
11219	10	11	11	12	23	0.478260869565217	1	1	N.S.	none	chr11	42719618	42734689	25
11222	8	8	10	11	19	0.421052631578947	0.647605895996094	1	N.S.	none	chr11	42759954	42762859	18
11223	2	2	11	11	13	0.153846153846154	0.0224609375	0.2349280986523	N.S.	none	chr11	42782536	42783930	18
11225	5	5	1	1	6	0.833333333333333	0.21875	0.749275874652192	N.S.	none	chr11	42811601	42812739	18
11226	9	13	12	14	27	0.481481481481481	1	1	N.S.	none	chr11	42825767	42828411	19
11227	8	10	6	8	18	0.555555555555556	0.814529418945313	1	N.S.	none	chr11	42863335	42865084	24
11228	6	7	4	4	11	0.636363636363636	0.548828125	1	N.S.	none	chr11	42874014	42874387	18
11229	22	26	33	42	68	0.382352941176471	0.0681186742841	0.436001320264374	N.S.	none	chr11	42878008	42885221	22
11230	9	10	14	16	26	0.384615384615385	0.326939582824707	0.882129537331498	N.S.	none	chr11	42890744	42890939	60
11231	6	7	14	15	22	0.318181818181818	0.133800506591797	0.596883956572876	N.S.	none	chr11	42901669	42902693	19
11232	33	57	63	99	156	0.365384615384615	0.000966133057474188	0.0264164377701729	*	mat	chr11	42905408	42915496	24
11233	29	38	40	59	97	0.391752577319588	0.041729321201286	0.335030277734093	N.S.	none	chr11	42918978	42923949	29
11234	15	16	18	20	36	0.444444444444444	0.617719317029696	1	N.S.	none	chr11	42926746	42928911	19
11235	14	14	17	19	33	0.424242424242424	0.486850241664797	0.986818908182807	N.S.	none	chr11	42933257	42935687	18
11236	7	7	10	10	17	0.411764705882353	0.629058837890625	1	N.S.	none	chr11	42944542	42945700	18
11237	4	4	8	8	12	0.333333333333333	0.3876953125	0.91815366488741	N.S.	none	chr11	42954403	42955083	21
11238	10	12	19	22	34	0.352941176470588	0.121449484955519	0.5712884801436	N.S.	none	chr11	42960260	42964400	20
11239	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr11	42966767	42969249	23
11240	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr11	42972064	42973316	22
11241	3	4	6	6	10	0.4	0.75390625	1	N.S.	none	chr11	43004897	43007451	20
11242	6	8	2	2	10	0.8	0.109375	0.560321155682903	N.S.	none	chr11	43009660	43010988	18
11244	3	3	3	3	6	0.5	1	1	N.S.	none	chr11	43021614	43023596	18
11245	6	8	3	3	11	0.727272727272727	0.2265625	0.758088906960164	N.S.	none	chr11	43039785	43041247	20
11246	2	2	6	8	10	0.2	0.109375	0.560321155682903	N.S.	none	chr11	43044293	43045191	18
11247	1	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr11	43048365	43049210	20
11249	19	33	20	27	60	0.55	0.518958003189654	1	N.S.	none	chr11	43058111	43075801	22
11250	5	5	8	9	14	0.357142857142857	0.4239501953125	0.958455121782155	N.S.	none	chr11	43105016	43107025	18
11251	1	1	2	3	4	0.25	0.625	1	N.S.	none	chr11	43151352	43151502	26
11252	15	21	10	12	33	0.636363636363636	0.16275565745309	0.667448409670003	N.S.	none	chr11	43154074	43155961	23
11253	5	9	8	8	17	0.529411764705882	1	1	N.S.	none	chr11	43164655	43166431	18
11254	1	1	5	7	8	0.125	0.0703125	0.43947812174658	N.S.	none	chr11	43191902	43192634	18
11258	7	7	10	10	17	0.411764705882353	0.629058837890625	1	N.S.	none	chr11	43221472	43222640	24
11259	13	16	11	14	30	0.533333333333333	0.855535551905632	1	N.S.	none	chr11	43235709	43238342	22
11260	11	12	2	2	14	0.857142857142857	0.012939453125	0.166663707386364	N.S.	none	chr11	43241958	43243585	25
11261	5	5	5	5	10	0.5	1	1	N.S.	none	chr11	43246527	43247061	27
11262	16	19	12	14	33	0.575757575757576	0.486850241664797	0.986818908182807	N.S.	none	chr11	43257834	43261303	19
11265	6	6	3	4	10	0.6	0.75390625	1	N.S.	none	chr11	48192298	48194025	23
11266	18	25	25	38	63	0.396825396825397	0.129917923022553	0.588372032785087	N.S.	none	chr11	48196478	48202843	30
11272	15	15	11	13	28	0.535714285714286	0.850554019212723	1	N.S.	none	chr11	48239303	48245248	20
11278	1	1	0	0	1	1	1	1	N.S.	none	chr11	48316165	48316593	21
11279	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr11	48320247	48320454	25
11280	5	5	6	7	12	0.416666666666667	0.7744140625	1	N.S.	none	chr11	48323061	48325165	31
11282	46	72	39	64	136	0.529411764705882	0.548502361486737	1	N.S.	none	chr11	48333638	48346821	24
11283	14	14	9	11	25	0.56	0.690037965774536	1	N.S.	none	chr11	48350341	48352941	21
11284	166	363	148	348	711	0.510548523206751	0.599585749097427	1	N.S.	none	chr11	48355094	48433966	27
11288	40	51	24	32	83	0.614457831325301	0.047524889256532	0.367116447284384	N.S.	none	chr11	48447397	48464666	26
11289	122	258	79	145	403	0.640198511166253	1.96695748135577e-08	1.99885795500543e-06	***	pat	chr11	48466986	48540201	25
11290	98	161	96	161	322	0.5	1	1	N.S.	none	chr11	48542312	48574586	27
11292	20	21	13	14	35	0.6	0.310504659079015	0.853112431289064	N.S.	none	chr11	48582718	48594540	24
11293	47	82	39	53	135	0.607407407407407	0.0156441960518488	0.188685186303474	N.S.	none	chr11	48596585	48614903	24
11294	46	69	37	51	120	0.575	0.120327827738658	0.5712884801436	N.S.	none	chr11	48617131	48631857	30
11295	11	13	23	24	37	0.351351351351351	0.0988717495929453	0.530092633188166	N.S.	none	chr11	48633976	48639230	24
11298	24	30	34	38	68	0.441176470588235	0.39612484029703	0.931176862486677	N.S.	none	chr11	48681661	48684798	18
11299	10	10	18	22	32	0.3125	0.0501024597324431	0.377285790837206	N.S.	none	chr11	48686969	48697771	21
11300	8	10	17	20	30	0.333333333333333	0.0987371467053889	0.530092633188166	N.S.	none	chr11	48699953	48713829	22
11301	122	239	128	261	500	0.478	0.347664179313015	0.898623108666286	N.S.	none	chr11	48716577	48753747	25
11302	89	165	96	185	350	0.471428571428571	0.309820176518667	0.853112431289064	N.S.	none	chr11	48756425	48791478	25
11303	19	20	15	15	35	0.571428571428571	0.499559833202511	0.986818908182807	N.S.	none	chr11	48794362	48813732	27
11304	2	2	6	7	9	0.222222222222222	0.1796875	0.686600803144176	N.S.	none	chr11	48816659	48817471	30
11306	71	110	47	60	170	0.647058823529412	0.000154911917719179	0.00603979528835337	**	pat	chr11	48828451	48838492	22
11307	7	7	6	7	14	0.5	1	1	N.S.	none	chr11	48840703	48845353	25
11309	20	24	31	35	59	0.406779661016949	0.192526457761464	0.714556282305787	N.S.	none	chr11	48863964	48866739	26
11310	5	5	10	11	16	0.3125	0.210113525390625	0.747517167225699	N.S.	none	chr11	48869082	48870110	23
11311	6	8	9	9	17	0.470588235294118	1	1	N.S.	none	chr11	48872221	48873879	20
11312	1	1	1	1	2	0.5	1	1	N.S.	none	chr11	48877415	48877773	19
11313	1	1	3	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr11	48880116	48880274	25
11314	2	3	1	1	4	0.75	0.625	1	N.S.	none	chr11	48900165	48900585	18
11315	5	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr11	48903614	48906835	23
11316	18	21	13	20	41	0.51219512195122	1	1	N.S.	none	chr11	48909867	48922426	22
11318	5	5	8	8	13	0.384615384615385	0.5810546875	1	N.S.	none	chr11	48928173	48933996	24
11319	32	35	35	36	71	0.492957746478873	1	1	N.S.	none	chr11	48937385	48951565	23
11321	8	8	9	9	17	0.470588235294118	1	1	N.S.	none	chr11	48963805	48971448	28
11323	2	3	10	14	17	0.176470588235294	0.012725830078125	0.165904172261556	N.S.	none	chr11	48982943	48988749	32
11326	23	31	33	50	81	0.382716049382716	0.0448285223857985	0.350835164460071	N.S.	none	chr11	49002693	49022191	24
11327	66	105	57	80	185	0.567567567567568	0.0773621913640207	0.462706624763604	N.S.	none	chr11	49025845	49045926	27
11328	36	48	34	42	90	0.533333333333333	0.59841171823352	1	N.S.	none	chr11	49054037	49064844	24
11331	1	1	5	6	7	0.142857142857143	0.125	0.5712884801436	N.S.	none	chr11	49075480	49077189	18
11332	34	43	40	45	88	0.488636363636364	0.915186504842878	1	N.S.	none	chr11	49079353	49094758	25
11333	1	1	1	1	2	0.5	1	1	N.S.	none	chr11	49098480	49107892	27
11334	6	6	9	9	15	0.4	0.60723876953125	1	N.S.	none	chr11	49110783	49112852	24
11335	28	40	16	18	58	0.689655172413793	0.00535485965080031	0.093643949906357	N.S.	none	chr11	49115246	49149638	25
11338	6	7	6	6	13	0.538461538461538	1	1	N.S.	none	chr11	49184948	49187877	18
11340	20	26	5	5	31	0.838709677419355	0.000192195177078248	0.00721130213264199	**	pat	chr11	49201735	49208116	20
11342	38	49	28	34	83	0.590361445783133	0.123853059461801	0.5712884801436	N.S.	none	chr11	49223618	49232805	30
11343	1	1	3	3	4	0.25	0.625	1	N.S.	none	chr11	49235354	49235806	38
11344	23	32	31	50	82	0.390243902439024	0.059808338334316	0.419065759279692	N.S.	none	chr11	49245556	49255989	24
11345	6	6	6	6	12	0.5	1	1	N.S.	none	chr11	49258743	49259544	27
11348	4	4	7	7	11	0.363636363636364	0.548828125	1	N.S.	none	chr11	49272364	49273891	23
11349	1	1	1	1	2	0.5	1	1	N.S.	none	chr11	49276811	49282696	24
11351	4	4	7	7	11	0.363636363636364	0.548828125	1	N.S.	none	chr11	49295704	49303533	24
11352	7	8	9	10	18	0.444444444444444	0.814529418945313	1	N.S.	none	chr11	49305697	49307004	21
11353	34	54	24	35	89	0.606741573033708	0.0557783276537342	0.404295963337279	N.S.	none	chr11	49309312	49328273	25
11355	5	6	3	3	9	0.666666666666667	0.5078125	0.986818908182807	N.S.	none	chr11	49335126	49336809	20
11356	15	16	12	13	29	0.551724137931034	0.711071103811264	1	N.S.	none	chr11	49339264	49348131	29
11357	29	51	49	73	124	0.411290322580645	0.0588758732807351	0.41583023668143	N.S.	none	chr11	49350142	49365010	24
